,influencer,month,capture_audience,denier_audience,sentiment_audience,male_audience,aggressive_audience,followers_audience,verified_audience,freq_audience,capture_echoer,denier_echoer,sentiment_echoer,male_echoer,aggressive_echoer,followers_echoer,verified_echoer,freq_echoer
85,washingtonpost,2017-10-01,7.154200063180529e-05,0.07217406249664314,-0.14649418052557228,0.6083916083916084,0.44353351471904173,4707.188634819051,0.0,268.68702075097235,0.00044071028539221,0.03501379108289561,-0.08211698031393058,0.832625329693998,0.5708090223821233,10583828.069901302,0.0,94.08914626937865
86,wef,2017-10-01,0.00012556463543860282,0.040499194847020935,0.12233832683602595,0.6521739130434783,0.2945547097130273,6337.559608770686,0.0,137.49251874563106,0.0005427115581055635,0.00625920842434638,0.15039728520712478,0.8568404854987507,0.2564390519494624,3123486.1421556254,0.0,40.39287455969895
87,CNN,2017-11-01,5.01410300037238e-05,0.03870967741935484,-0.13294040869615692,0.6451612903225806,0.513978494623656,2972.6367172675523,0.0,163.32700067391855,0.0013614270738488503,0.005101069716334025,-0.04195058745806256,0.5393270260205745,0.5529620792248943,24020942.171082776,0.0,84.85572332404534
88,CarbonBrief,2017-11-01,0.00025614754098360657,0.02241502488161358,0.08300219743480655,0.765625,0.3030917434603423,13562.603894115011,0.0,62.68374889158889,0.000809484742773236,0.010797177596633673,0.15554820059300908,0.7949868963607042,0.22672872141700756,353599.59004198643,0.0,25.468016553726766
89,CarolineLucas,2017-11-01,7.83944103884308e-05,0.12318840579710144,-0.0943892851766193,0.7391304347826086,0.3339464882943144,17908.77583014811,0.0,80.24806251683103,8.840940409715927e-05,0.004594445371079542,0.040425603845004925,0.3360436664784491,0.5188054963612538,557826.1011827273,0.0,24.39728714733659
90,ClimateCentral,2017-11-01,0.00013719491133171678,0.03388625076428995,0.09014775646280365,0.7083333333333334,0.26527361048830816,8342.240152469369,0.0,87.20489036245874,0.0007731478874679916,0.006659417297176516,0.1306873832792709,0.5291296711198916,0.2287598886001189,696063.8062432117,0.0,37.269800529609505
91,ClimateReality,2017-11-01,0.0001335858774722398,0.024477402325036295,0.016666996895395574,0.677536231884058,0.28962412019090666,5559.023493685575,0.0,185.05274171637657,0.0013187932248314728,0.005229139027313211,0.08024985190732078,0.8199923215971163,0.18876959463783383,1241294.675809944,0.0,36.77904428731797
92,EricHolthaus,2017-11-01,0.00011313389420761776,0.02540916401765776,0.0012113104889601575,0.7235294117647059,0.34915655288517844,6415.681545039661,0.0,60.71814195532608,0.0003634583921659765,0.009126290681079906,0.13287514490958063,0.8317068751030476,0.24347258015878412,1036641.6500564637,0.0,30.283125570105362
93,FAOKnowledge,2017-11-01,0.00015979243803312327,0.010389344116580428,0.18970386290356603,0.7004830917874396,0.19880015138140367,13292.129543192932,0.0,44.664380945995255,0.0005650173963582729,0.00408664121994632,0.25791902398769356,0.8667594766945109,0.1605793619689394,551359.0579312699,0.0,20.736672800100216
94,GCCThinkActTank,2017-11-01,0.011451174322706223,0.03483922597460769,0.11718081384136159,0.7346938775510204,0.29510986556818625,13943.551603099882,0.0,150.54427909825364,0.018572585809664834,0.007453680918186222,0.15407462365787888,0.7353263700619755,0.20144887204829923,609649.4645437975,0.0,140.41071917441076
95,Greenpeace,2017-11-01,0.00011800972837037515,0.028450722452720716,0.05518026452876847,0.6812339331619537,0.3289695233486565,8814.881994680078,0.0,144.04925890018924,0.0009572987938931976,0.00615503108195471,0.14618649326696598,0.501023135179587,0.21574379978184707,1499062.212068809,0.0,33.424895118940135
96,JoyfullyECO,2017-11-01,0.0005095110067027747,0.054720279720279714,0.04213478866906567,0.6298701298701299,0.36664286165310667,7111.047090665608,0.0,141.46088618230885,0.008475170998265115,0.008986619964957818,0.15606383422370054,0.4648444822978145,0.20154721827364788,564204.1673919109,0.0,61.610185384943165
97,KHayhoe,2017-11-01,0.00016461538917032068,0.02690886699507389,0.1502517199296968,0.8,0.21436752287121746,20429.835781009722,0.0,77.3193425255061,0.000277435258934382,0.011749717871818319,0.15049470124945247,0.7778819733894318,0.259505719507578,679858.3900345231,0.0,25.88773625002882
98,KamalaHarris,2017-11-01,2.0724959068205844e-05,0.3333333333333333,-0.13609420709382922,1.0,0.6666666666666666,3502.3333333333335,0.0,60.71294325401459,0.00022372681778039447,0.0,-0.11579145415666665,1.0,0.0945945945945946,218380.13513513515,0.0,11.30741560326356
99,MichaelEMann,2017-11-01,0.0002139852023792253,0.05697022116856767,0.0007055462382164924,0.775,0.4193216778411248,11387.939532074955,0.0,89.48950116085814,0.00036808115654862674,0.010676394825118387,-0.05208337810708734,0.8105262593472622,0.4165327201068876,583796.0438688914,0.0,40.010596201963004
100,MikeBloomberg,2017-11-01,9.42782451730148e-05,0.02704248366013072,0.06476355801864217,0.696078431372549,0.3343092128889343,18446.10561329795,0.0,66.24880912938818,0.00034968990934937003,0.0032580782322167903,0.29431301569479684,0.8586963705278646,0.26993624294819246,2336937.1670511155,0.0,25.145723433628206
101,NBCNews,2017-11-01,8.963544796999025e-05,0.035416666666666666,-0.15070374666018113,0.575,0.343442118226601,5028.747482211275,0.0,126.43328446106209,0.0001775286555989326,0.001961227725753572,0.07228326073780211,0.9160239071373214,0.2529098473440419,7933984.12286756,0.0,85.38787102831813
102,NRDC,2017-11-01,8.718376635954747e-05,0.018954509177972863,0.035316132501726744,0.6089385474860335,0.3785437770796184,4309.288500708264,0.0,123.6604150777076,0.0008727329945339619,0.00460609466143991,0.17896777555561177,0.8330243804400815,0.24655288835413747,1302554.7660004366,0.0,38.921295050866114
103,NatGeo,2017-11-01,9.608844658895434e-05,0.10101010101010101,0.15091217882750807,0.5454545454545454,0.27525252525252525,13844.406565656565,0.0,261.3393424258355,0.0005379594822380473,0.03599925500309886,0.02895344775951749,0.7663162234590806,0.3550840436245525,1320543.156782719,0.0,42.573530366207486
104,PaulEDawson,2017-11-01,0.0001339121178211191,0.03101812953706474,-0.010007268972139164,0.6760828625235404,0.342773595812885,5117.002024952875,0.0,104.46992833857524,0.0015447229688775183,0.013069068647212048,0.0711985687505387,0.8181174180584099,0.24593721301987467,869455.6651732259,0.0,38.299662390641444
105,PrisonPlanet,2017-11-01,4.6798294670142224e-05,0.5801776531089294,-0.06365594201746974,0.5806451612903226,0.371435250116877,9084.746844319776,0.0,164.23679266160758,7.61433449822609e-05,0.8600841998148043,-0.09419063370367366,0.9340829925791307,0.8614562756458919,1144769.250029685,0.0,65.90706254779828
106,SafetyPinDaily,2017-11-01,5.280878993340912e-05,0.08358780642434488,-0.14337972333840585,0.5769230769230769,0.4284331854043393,6008.08150799521,0.0,243.69592759851065,0.0015081417080211265,0.008798112102999113,-0.10227092455777077,0.46984082512928665,0.34759570638717546,1260548.9496032603,0.0,173.2589178385621
107,TIME,2017-11-01,4.729541941205948e-05,0.03205128205128205,-0.14263886211811563,0.6153846153846154,0.2782661782661783,4778.100488400488,0.0,104.18683365938682,0.00013578412910507728,0.0025904748259207564,-0.07508353266963852,0.8666903290545914,0.5547540391274534,12563073.67743681,0.0,97.62927166075802
108,UN,2017-11-01,0.00011252301146270453,0.02096273291925466,0.1701977624753864,0.6467391304347826,0.30446230122522877,25819.823003932746,0.0,178.0423710772348,0.000420277438671408,0.0036011681125160274,0.3017626641804877,0.8582722505912997,0.19870342769673421,6520432.596659472,0.0,32.44054661664095
109,UNEP,2017-11-01,0.00011853665613400657,0.007611824649127375,0.19063866202532867,0.6626016260162602,0.24986966631161017,10551.227774644472,0.0,42.126173189251,0.0007585742993985427,0.00365779799509109,0.23217430236591796,0.8325594415357149,0.2276580588518808,1058570.7243623636,0.0,20.845465199804305
110,UNFCCC,2017-11-01,0.00015243245916894146,0.016898597563974226,0.22905898061739047,0.6821561338289963,0.22638904182377637,16299.257392848527,0.0,55.71302750419939,0.0007072559511403633,0.004576798224369674,0.29603382347823454,0.8370698312992989,0.18034330628693504,994351.8775772373,0.0,20.869356980256658
111,ajplus,2017-11-01,8.05155489463926e-05,0.03295398238508226,-0.07785446634748786,0.5663716814159292,0.38090350441804294,7544.610821842506,0.0,228.2696648431062,0.0008076325973995963,0.012681611375559456,0.006369915741973157,0.8497783263125702,0.4020532327181311,2006823.8095526483,0.0,91.91492459374032
112,annemariayritys,2017-11-01,0.003643803089203185,0.03647580021338673,0.029618710632832095,0.6342857142857142,0.37222707858782816,12429.582551989459,0.0,149.2380370622314,0.035957649255147606,0.009152667483887588,0.16220057410314917,0.5088928980084463,0.2046627801243967,761454.7380736986,0.0,193.91561506379384
113,antonioguterres,2017-11-01,0.00011488368313932788,0.010964660563477072,0.248844599655959,0.6920415224913494,0.23228045768265665,30991.791270348356,0.0,44.2601715091742,0.00039226951997074446,0.0033434469882819276,0.3572932965714012,0.8601607867436091,0.13323894236419356,1539943.9802130281,0.0,20.016492640726376
114,billmckibben,2017-11-01,0.00010784380486562825,0.029559644977759987,0.008425003286732551,0.6785714285714286,0.3629460376470513,36173.03026462589,0.0,158.31680033730697,0.0005323017035253796,0.004933871444263085,0.020353111000638597,0.8539628571130702,0.1851737973263549,792988.9432706857,0.0,24.07079677081288
115,britneyspears,2017-11-01,3.848920969809656e-05,0.0,-0.22753403118508203,0.8571428571428571,0.38095238095238093,2539.8571428571427,0.0,109.54843018965825,8.635070159945049e-05,0.0,0.078626030716837,0.6666666666666666,0.8166666666666668,627646.85,0.0,15.637013997543674
116,cathmckenna,2017-11-01,0.00014029203061554724,0.036043007294169774,0.1044016184367064,0.6153846153846154,0.29146870197788904,21779.434774165347,0.0,51.359635982182496,0.0007328226014992193,0.017562078091411606,0.3086337291044708,0.48075247471253785,0.25095444493038915,465254.69191845664,0.0,34.167110554478874
117,citizensclimate,2017-11-01,0.00010880603510808067,0.023468894876940854,0.09417573078732738,0.7037037037037037,0.33425563162800953,6978.518473187752,0.0,44.09286421140932,0.0007169677944156562,0.004962038415962097,0.2035932783377341,0.8128261379129206,0.2715616631482425,868600.115478184,0.0,23.128196622597358
118,climatecouncil,2017-11-01,0.00011247365426902719,0.01985246175074679,0.026069135343272393,0.550561797752809,0.4006789116031139,8212.811292610262,0.0,97.90043836144416,0.0013898481909766925,0.008430680193141582,0.10492352514586582,0.4971358503201044,0.2755441282992932,577007.773760366,0.0,33.59328607016542
119,cnni,2017-11-01,2.59061988352573e-05,0.0625,-0.15351523472070697,0.875,0.5625,1935.125,0.0,61.69282585678964,0.00011471957048936736,0.0,0.06868656330554346,0.8467261904761905,0.6476576523070425,10116552.989746826,0.0,89.18857727737259
120,guardianeco,2017-11-01,9.21586197618739e-05,0.020211679346294732,0.08939461110713502,0.6420118343195266,0.28658568696631714,11936.475649673377,0.0,81.05596020483729,0.0008190155559779527,0.003937607844584975,0.06383070792266636,0.8274996802807255,0.2900959151182757,760745.0213306468,0.0,32.36966266825662
121,kylegriffin1,2017-11-01,6.436413344421672e-05,0.04806338028169014,-0.1731665274378028,0.6338028169014085,0.3874846355250519,5881.021432706177,0.0,265.71294225920803,0.00042595408948712407,0.006103854503038203,-0.19553593252332083,0.8866830891268276,0.44209983234512806,2041020.0955879528,0.0,65.80854099026915
122,nowthisnews,2017-11-01,8.862239959762647e-05,0.03894403580185198,-0.11569058990566736,0.582089552238806,0.4039533088997936,11366.6098194307,0.0,200.55065624041447,0.0010528280469128994,0.004284903537679982,-0.0644104516940725,0.48294722083827435,0.4543940189231119,2724342.6497153845,0.0,123.09613293764232
123,nytimes,2017-11-01,7.509819938220564e-05,0.052407283475982995,-0.07531186770984805,0.6235632183908046,0.37576355346812856,19714.62993214429,0.0,208.58934598527608,0.00043473681953492584,0.00801837248813178,-0.04747229770494076,0.8620242675943062,0.3677149942851086,25806021.992995333,0.0,89.4514382181109
124,sciam,2017-11-01,6.1023490589717195e-05,0.09722222222222222,-0.029786524439140975,0.5555555555555556,0.29828042328042326,4638.935185185185,0.0,191.5287020364951,0.0003154359093035634,0.007756614493768936,0.1369258803589578,0.8815441381230855,0.34686767616325986,2543804.9751079804,0.0,28.01077390627186
125,thehill,2017-11-01,5.917460473371913e-05,0.062230410804778966,-0.10119260524801062,0.643652561247216,0.3986395439529215,6986.659622236322,0.0,203.92880596312443,0.0007837385269478069,0.006765540255082077,-0.07675977303719674,0.8537000598825469,0.4732567324396333,3771544.0121544255,0.0,171.59612193160598
126,tveitdal,2017-11-01,0.00012374019678958195,0.02164608267549444,-0.01572812690705272,0.6029411764705882,0.3167683890177665,4464.742328004289,0.0,261.3099092840132,0.0008356569995519382,0.007451869920374791,0.05127965536840502,0.8051049480146073,0.28231472815843345,766161.5190624625,0.0,31.701691977923165
127,washingtonpost,2017-11-01,5.7669451320224946e-05,0.09234189723320159,-0.09035093991580091,0.7065217391304348,0.3481522894852414,4779.964819513375,0.0,154.9137908552925,0.0005501127901375985,0.005183311822665011,-0.15531482079392367,0.8751879869310646,0.36468714934704627,11733707.123558562,0.0,88.98987566800594
128,wef,2017-11-01,8.715110992783995e-05,0.03397435897435897,0.11100277633289084,0.7076923076923077,0.25867538643047866,12352.784790546677,0.0,109.12021307162377,0.0007306589875180079,0.0047902093337635395,0.14559222727332188,0.8664426573952982,0.24615821926668652,2650247.611504034,0.0,42.353989380807995
129,Bill_Nye_Tho,2017-12-01,2.507105364521724e-05,0.21428571428571427,-0.2891074636001165,0.42857142857142855,0.7857142857142857,31802.714285714286,0.0,59.71119606301078,1.150749751821637e-05,0.0,-0.6063489810834125,1.0,0.9642857142857143,390442.03571428574,0.0,1.4269258940440446
130,CNN,2017-12-01,7.058572128212677e-05,0.06204131112066125,-0.17239431638792696,0.6181818181818182,0.3396025297302323,6000.604304060604,0.0,177.4836802566363,0.0007702709293577699,0.014721052787220412,-0.017361605741380706,0.4675348962026909,0.5903537896897427,27719125.661496207,0.0,78.71003942643607
131,CarbonBrief,2017-12-01,0.00012692680421337802,0.04975196268875031,0.06359591682981484,0.75,0.3077612331383104,16963.52086333686,0.0,46.739244558507515,0.0008681389882036197,0.01178465662912193,0.11779878591628276,0.8608561818315204,0.21741583146163299,740603.4719403563,0.0,29.95712800095597
132,CarolineLucas,2017-12-01,2.0740598924679716e-05,0.1,-0.052275502915647296,0.8,0.4,2580.616666666667,0.0,76.68688907157211,6.859491409525243e-05,0.006666666666666666,-0.11092694403370396,0.37,0.5464472455648927,620920.6588025211,0.0,56.95500868366645
133,ClimateCentral,2017-12-01,9.840388555747766e-05,0.03272598209601681,0.030475220502571145,0.6892857142857143,0.28908008063018487,6347.310274080955,0.0,65.3256966639217,0.001016826638836446,0.010180391868598196,0.11101341531097113,0.5745051805105936,0.26137273348786944,1235036.3124557897,0.0,31.191487706548795
134,ClimateReality,2017-12-01,8.094249262771972e-05,0.03362113752022009,0.025540341062631162,0.5963302752293578,0.3476037028591288,4381.585732132348,0.0,216.48028360572175,0.0013121543818129034,0.009540707278442395,0.14431571600094897,0.8601038697673727,0.3162448233705696,1393697.406302714,0.0,37.08559029279466
135,EricHolthaus,2017-12-01,6.756552847103726e-05,0.03963457894180786,-0.0859111840583266,0.7349397590361446,0.36819170641319704,9592.141094085004,0.0,95.42545735771195,0.00053005646070761,0.014383853558084175,0.07364105583177089,0.8621638991318779,0.43350309046192165,839315.691710152,0.0,44.88799068832925
136,FAOKnowledge,2017-12-01,0.00018605537270668568,0.014174589251225358,0.23887869153564675,0.7132352941176471,0.19944071455514553,14846.151148470768,0.0,44.05096311716908,0.0014189437456463964,0.0039987833612763765,0.2361180457212963,0.8444047167285202,0.15101630884952916,792490.5029596416,0.0,25.887637929391254
137,GCCThinkActTank,2017-12-01,0.0005133651652048281,0.047187641580843105,0.08097397710364591,0.6139240506329114,0.3377736616924376,8135.557541049513,0.0,135.38918258543345,0.03885861158644649,0.014795596110536461,0.12554336345512895,0.8104200976172086,0.2459347837594724,773991.0227901839,0.0,103.45747411148045
138,Greenpeace,2017-12-01,0.00010810251560742156,0.029447068083431723,-0.029790967819462617,0.6727272727272727,0.3718917591115614,5790.891024403996,0.0,85.13840585958053,0.0011426732249892305,0.010530412049450415,0.12680038811004984,0.5455905307424713,0.27533226924127885,2245095.4265949917,0.0,45.2219029269399
139,JoyfullyECO,2017-12-01,0.002054096965787472,0.053042058335934665,0.01987748958476053,0.6231155778894473,0.3508045126738119,9431.509698654925,0.0,115.83805932905963,0.008993820083874999,0.009838336120174075,0.14229822365992545,0.5000570371631353,0.2209232791133873,815984.2092394517,0.0,65.88767970733242
140,KHayhoe,2017-12-01,0.00013245785001986867,0.045767701287603324,0.05154586213792437,0.7348837209302326,0.31176115974315843,10552.883333786542,0.0,49.75842533415028,0.0005481504716195353,0.035555362945153456,0.009665186953479418,0.8582127930441424,0.29436171410559403,1058454.4172304699,0.0,28.05094914345445
141,MichaelEMann,2017-12-01,0.00010203700434878342,0.05937675328262873,-0.04419588375896499,0.7248157248157249,0.3893858224856326,36526.25071163758,0.0,81.04775151484472,0.0008334636959843129,0.013994192422032974,0.01800006684138977,0.8692307482373232,0.3548013555727582,1037303.8791772263,0.0,50.74632000760349
142,MikeBloomberg,2017-12-01,8.01329587530568e-05,0.033788821219530245,0.07570641664902998,0.656957928802589,0.3309513070666709,13729.551380304436,0.0,132.2157090484688,0.0010457984098480862,0.008752099079629736,0.2854609450924044,0.8503482708699909,0.251848877701938,3107462.010982116,0.0,37.852934101285854
143,NBCNews,2017-12-01,3.774555526630267e-05,0.10329985652797705,-0.11337752116699909,0.5853658536585366,0.3918220946915351,11604.107723577235,0.0,246.61917344385697,0.0014601604423147088,0.008520733362818103,0.019067963002374365,0.8800311206408767,0.3742798439764071,8335004.256509551,0.0,94.88159680916091
144,NRDC,2017-12-01,8.522127280932755e-05,0.054410929357096884,-0.06507686673853978,0.5693069306930693,0.3756318031845975,8554.223890665262,0.0,403.6675239541409,0.0011175643728650868,0.01025048627853883,0.10541828002902244,0.8464385449221189,0.2845112635849407,1774808.4210940038,0.0,41.0768343315979
145,NatGeo,2017-12-01,5.07022463934478e-05,0.08511516731855714,-0.013537079552295196,0.559322033898305,0.3453539574831948,4268.258172177399,0.0,123.19682627835813,0.0004272460270637602,0.012777170298939322,0.05473620566227664,0.883310988705033,0.32449046788111585,14536138.529327067,0.0,42.64544920241659
146,PaulEDawson,2017-12-01,8.507904278481091e-05,0.04777754761026049,-0.04278120319931936,0.6553784860557769,0.3432527201955982,4740.680311591812,0.0,89.1485471564847,0.0018916463891150478,0.011278113361402492,0.030779222830831062,0.8437478860359944,0.2623576227806474,1002021.3635795476,0.0,38.752475233992875
147,PrisonPlanet,2017-12-01,3.174242303376463e-05,0.5094122023809523,-0.17995504225338746,0.7604166666666666,0.36747891865079363,3221.2012812274534,0.0,179.60493272645144,9.951222799117224e-05,0.8020665459043888,-0.24234583068593082,0.9538256448412699,0.5589002972097316,1037187.6024497665,0.0,55.67822150572665
148,SafetyPinDaily,2017-12-01,4.022047290127508e-05,0.05283970415549363,-0.18170739248706239,0.5524475524475524,0.4552836128646439,8998.225178200493,0.0,311.5014313723031,0.0019544781301537376,0.018391266356502046,-0.1469902021898895,0.5685116146855831,0.4654547192793833,2215902.5774078355,0.0,148.522900951316
